Date,Fiscal_Year,Brand_Model,Metric_Type,Units
2014-03-01,2013-14,Qingqi,Sale,360
2014-04-01,2013-14,Qingqi,Prod,109
2014-04-01,2013-14,Qingqi,Sale,342
2014-05-01,2013-14,Qingqi,Prod,344
2014-05-01,2013-14,Qingqi,Sale,344
2014-06-01,2013-14,Qingqi,Prod,421
2014-06-01,2013-14,Qingqi,Sale,363
2014-07-01,2014-15,Qingqi,Prod,381
2014-07-01,2014-15,Qingqi,Sale,431
2014-08-01,2014-15,Qingqi,Prod,283
2014-08-01,2014-15,Qingqi,Sale,292
2014-09-01,2014-15,Qingqi,Prod,277
2014-09-01,2014-15,Qingqi,Sale,164
2014-10-01,2014-15,Qingqi,Prod,0
2014-10-01,2014-15,Qingqi,Sale,128
2014-11-01,2014-15,Qingqi,Prod,0
2014-11-01,2014-15,Qingqi,Sale,145
2014-12-01,2014-15,Qingqi,Prod,75
2014-12-01,2014-15,Qingqi,Sale,108
2015-01-01,2014-15,Qingqi,Prod,225
2015-01-01,2014-15,Qingqi,Sale,83
2015-02-01,2014-15,Qingqi,Prod,20
2015-02-01,2014-15,Qingqi,Sale,64
2015-03-01,2014-15,Qingqi,Prod,226
2015-03-01,2014-15,Qingqi,Sale,51
2015-04-01,2014-15,Qingqi,Prod,65
2015-04-01,2014-15,Qingqi,Sale,354
2015-05-01,2014-15,Qingqi,Prod,34
2015-05-01,2014-15,Qingqi,Sale,40
2015-06-01,2014-15,Qingqi,Prod,60
2015-06-01,2014-15,Qingqi,Sale,71
2015-07-01,2015-16,Qingqi,Prod,0
2015-07-01,2015-16,Qingqi,Sale,28
2015-08-01,2015-16,Qingqi,Prod,0
2015-08-01,2015-16,Qingqi,Sale,21
2015-09-01,2015-16,Qingqi,Prod,0
2015-09-01,2015-16,Qingqi,Sale,45
2015-10-01,2015-16,Qingqi,Prod,16
2015-10-01,2015-16,Qingqi,Sale,28
2015-11-01,2015-16,Qingqi,Prod,15
2015-11-01,2015-16,Qingqi,Sale,19
2015-12-01,2015-16,Qingqi,Prod,10
2015-12-01,2015-16,Qingqi,Sale,11
2016-01-01,2015-16,Qingqi,Prod,1
2016-01-01,2015-16,Qingqi,Sale,8
2016-02-01,2015-16,Qingqi,Prod,25
2016-02-01,2015-16,Qingqi,Sale,33
2016-03-01,2015-16,Qingqi,Prod,110
2016-03-01,2015-16,Qingqi,Sale,53
2016-04-01,2015-16,Qingqi,Prod,10
2016-04-01,2015-16,Qingqi,Sale,54
2016-05-01,2015-16,Qingqi,Prod,40
2016-05-01,2015-16,Qingqi,Sale,52
2016-06-01,2015-16,Qingqi,Prod,35
2016-06-01,2015-16,Qingqi,Sale,48
2016-07-01,2016-17,Qingqi,Prod,20
2016-07-01,2016-17,Qingqi,Sale,8
2016-08-01,2016-17,Qingqi,Prod,15
2016-08-01,2016-17,Qingqi,Sale,6
2016-09-01,2016-17,Qingqi,Prod,30
2016-09-01,2016-17,Qingqi,Sale,24
2016-10-01,2016-17,Qingqi,Prod,20
2016-10-01,2016-17,Qingqi,Sale,34
2016-11-01,2016-17,Qingqi,Prod,74
2016-11-01,2016-17,Qingqi,Sale,29
2016-12-01,2016-17,Qingqi,Prod,110
2016-12-01,2016-17,Qingqi,Sale,138
2017-01-01,2016-17,Qingqi,Prod,30
2017-01-01,2016-17,Qingqi,Sale,45
2017-02-01,2016-17,Qingqi,Prod,10
2017-02-01,2016-17,Qingqi,Sale,19
2017-03-01,2016-17,Qingqi,Prod,20
2017-03-01,2016-17,Qingqi,Sale,3
2017-04-01,2016-17,Qingqi,Prod,20
2017-04-01,2016-17,Qingqi,Sale,20
2017-05-01,2016-17,Qingqi,Prod,40
2017-05-01,2016-17,Qingqi,Sale,57
2017-06-01,2016-17,Qingqi,Prod,135
2017-06-01,2016-17,Qingqi,Sale,91
2017-07-01,2017-18,Qingqi,Prod,0
2017-07-01,2017-18,Qingqi,Sale,13
2017-08-01,2017-18,Qingqi,Prod,20
2017-08-01,2017-18,Qingqi,Sale,19
2017-09-01,2017-18,Qingqi,Prod,20
2017-09-01,2017-18,Qingqi,Sale,36
2017-10-01,2017-18,Qingqi,Prod,40
2017-10-01,2017-18,Qingqi,Sale,25
2017-11-01,2017-18,Qingqi,Prod,25
2017-11-01,2017-18,Qingqi,Sale,22
2017-12-01,2017-18,Qingqi,Prod,60
2017-12-01,2017-18,Qingqi,Sale,61
2018-01-01,2017-18,Qingqi,Prod,42
2018-01-01,2017-18,Qingqi,Sale,30
2018-02-01,2017-18,Qingqi,Prod,10
2018-02-01,2017-18,Qingqi,Sale,35
2018-03-01,2017-18,Qingqi,Prod,40
2018-03-01,2017-18,Qingqi,Sale,19
2018-04-01,2017-18,Qingqi,Prod,20
2018-04-01,2017-18,Qingqi,Sale,21
2018-05-01,2017-18,Qingqi,Prod,27
2018-05-01,2017-18,Qingqi,Sale,18
2018-06-01,2017-18,Qingqi,Prod,39
2018-06-01,2017-18,Qingqi,Sale,33
2018-07-01,2018-19,Qingqi,Prod,0
2018-07-01,2018-19,Qingqi,Sale,16
2018-08-01,2018-19,Qingqi,Prod,0
2018-08-01,2018-19,Qingqi,Sale,4
2018-09-01,2018-19,Qingqi,Prod,2
2018-09-01,2018-19,Qingqi,Sale,20
2018-10-01,2018-19,Qingqi,Prod,12
2018-10-01,2018-19,Qingqi,Sale,9
2018-11-01,2018-19,Qingqi,Prod,10
2018-11-01,2018-19,Qingqi,Sale,14
2018-12-01,2018-19,Qingqi,Prod,11
2018-12-01,2018-19,Qingqi,Sale,6
2019-01-01,2018-19,Qingqi,Prod,5
2019-01-01,2018-19,Qingqi,Sale,22
2019-02-01,2018-19,Qingqi,Prod,9
2019-02-01,2018-19,Qingqi,Sale,1
2019-03-01,2018-19,Qingqi,Prod,12
2019-03-01,2018-19,Qingqi,Sale,18
2019-04-01,2018-19,Qingqi,Prod,0
2019-04-01,2018-19,Qingqi,Sale,0
2019-05-01,2018-19,Qingqi,Prod,12
2019-05-01,2018-19,Qingqi,Sale,7
2019-06-01,2018-19,Qingqi,Prod,37
2019-06-01,2018-19,Qingqi,Sale,1
2019-07-01,2019-20,Qingqi,Prod,0
2019-07-01,2019-20,Qingqi,Sale,0
2019-08-01,2019-20,Qingqi,Prod,0
2019-08-01,2019-20,Qingqi,Sale,0
2019-09-01,2019-20,Qingqi,Prod,6
2019-09-01,2019-20,Qingqi,Sale,2
2019-10-01,2019-20,Qingqi,Prod,41
2019-10-01,2019-20,Qingqi,Sale,30
2019-11-01,2019-20,Qingqi,Prod,0
2019-11-01,2019-20,Qingqi,Sale,0
2019-12-01,2019-20,Qingqi,Prod,12
2019-12-01,2019-20,Qingqi,Sale,0
2020-01-01,2019-20,Qingqi,Prod,0
2020-01-01,2019-20,Qingqi,Sale,0
2020-02-01,2019-20,Qingqi,Prod,0
2020-02-01,2019-20,Qingqi,Sale,0
2020-03-01,2019-20,Qingqi,Prod,0
2020-03-01,2019-20,Qingqi,Sale,1
2020-04-01,2019-20,Qingqi,Prod,0
2020-04-01,2019-20,Qingqi,Sale,0
2020-05-01,2019-20,Qingqi,Prod,0
2020-05-01,2019-20,Qingqi,Sale,0
2020-06-01,2019-20,Qingqi,Prod,0
2020-06-01,2019-20,Qingqi,Sale,0
2020-07-01,2020-21,Qingqi,Prod,0
2020-07-01,2020-21,Qingqi,Sale,0
2020-08-01,2020-21,Qingqi,Prod,0
2020-08-01,2020-21,Qingqi,Sale,1
2020-09-01,2020-21,Qingqi,Prod,14
2020-09-01,2020-21,Qingqi,Sale,25
2020-10-01,2020-21,Qingqi,Prod,0
2020-10-01,2020-21,Qingqi,Sale,0
2020-11-01,2020-21,Qingqi,Prod,2
2020-11-01,2020-21,Qingqi,Sale,0
2020-12-01,2020-21,Qingqi,Prod,0
2020-12-01,2020-21,Qingqi,Sale,3
2021-01-01,2020-21,Qingqi,Prod,0
2021-01-01,2020-21,Qingqi,Sale,0
2021-02-01,2020-21,Qingqi,Prod,0
2021-02-01,2020-21,Qingqi,Sale,0
2021-03-01,2020-21,Qingqi,Prod,0
2021-03-01,2020-21,Qingqi,Sale,1
2021-04-01,2020-21,Qingqi,Prod,0
2021-04-01,2020-21,Qingqi,Sale,0
2021-05-01,2020-21,Qingqi,Prod,0
2021-05-01,2020-21,Qingqi,Sale,0
2021-06-01,2020-21,Qingqi,Prod,30
2021-06-01,2020-21,Qingqi,Sale,30
2021-07-01,2021-22,Qingqi Motorcycle,Prod,0
2021-07-01,2021-22,Qingqi Motorcycle,Sale,0
2021-08-01,2021-22,Qingqi Motorcycle,Prod,0
2021-08-01,2021-22,Qingqi Motorcycle,Sale,0
2021-09-01,2021-22,Qingqi Motorcycle,Prod,0
2021-09-01,2021-22,Qingqi Motorcycle,Sale,0
2021-10-01,2021-22,Qingqi Motorcycle,Prod,0
2021-10-01,2021-22,Qingqi Motorcycle,Sale,1
2021-11-01,2021-22,Qingqi Motorcycle,Prod,6
2021-11-01,2021-22,Qingqi Motorcycle,Sale,40
2021-12-01,2021-22,Qingqi Motorcycle,Prod,0
2021-12-01,2021-22,Qingqi Motorcycle,Sale,0
2022-01-01,2021-22,Qingqi Motorcycle,Prod,36
2022-01-01,2021-22,Qingqi Motorcycle,Sale,2
2022-02-01,2021-22,Qingqi Motorcycle,Prod,10
2022-02-01,2021-22,Qingqi Motorcycle,Sale,22
2022-03-01,2021-22,Qingqi Motorcycle,Prod,0
2022-03-01,2021-22,Qingqi Motorcycle,Sale,3
2022-04-01,2021-22,Qingqi Motorcycle,Prod,0
2022-04-01,2021-22,Qingqi Motorcycle,Sale,0
2022-05-01,2021-22,Qingqi Motorcycle,Prod,0
2022-05-01,2021-22,Qingqi Motorcycle,Sale,0
2022-06-01,2021-22,Qingqi Motorcycle,Prod,10
2022-06-01,2021-22,Qingqi Motorcycle,Sale,4
2022-07-01,2022-23,Qingqi Motorcycle,Prod,10
2022-07-01,2022-23,Qingqi Motorcycle,Sale,18
2022-08-01,2022-23,Qingqi Motorcycle,Prod,18
2022-08-01,2022-23,Qingqi Motorcycle,Sale,22
2022-09-01,2022-23,Qingqi Motorcycle,Prod,0
2022-09-01,2022-23,Qingqi Motorcycle,Sale,1
2022-10-01,2022-23,Qingqi Motorcycle,Prod,0
2022-10-01,2022-23,Qingqi Motorcycle,Sale,1
2022-11-01,2022-23,Qingqi Motorcycle,Prod,10
2022-11-01,2022-23,Qingqi Motorcycle,Sale,1
2022-12-01,2022-23,Qingqi Motorcycle,Prod,0
2022-12-01,2022-23,Qingqi Motorcycle,Sale,8
2023-01-01,2022-23,Qingqi Motorcycle,Prod,0
2023-01-01,2022-23,Qingqi Motorcycle,Sale,0
2023-02-01,2022-23,Qingqi Motorcycle,Prod,0
2023-02-01,2022-23,Qingqi Motorcycle,Sale,0
2023-03-01,2022-23,Qingqi Motorcycle,Prod,1
2023-03-01,2022-23,Qingqi Motorcycle,Sale,1
2023-04-01,2022-23,Qingqi Motorcycle,Prod,6
2023-04-01,2022-23,Qingqi Motorcycle,Sale,0
2023-05-01,2022-23,Qingqi Motorcycle,Prod,20
2023-05-01,2022-23,Qingqi Motorcycle,Sale,6
2023-06-01,2022-23,Qingqi Motorcycle,Prod,24
2023-06-01,2022-23,Qingqi Motorcycle,Sale,17
2023-07-01,2023-24,Qingqi Motorcycle,Prod,0
2023-07-01,2023-24,Qingqi Motorcycle,Sale,2
2023-08-01,2023-24,Qingqi Motorcycle,Prod,0
2023-08-01,2023-24,Qingqi Motorcycle,Sale,6
2023-09-01,2023-24,Qingqi Motorcycle,Prod,25
2023-09-01,2023-24,Qingqi Motorcycle,Sale,1
2023-10-01,2023-24,Qingqi Motorcycle,Prod,0
2023-10-01,2023-24,Qingqi Motorcycle,Sale,0
2023-11-01,2023-24,Qingqi Motorcycle,Prod,0
2023-11-01,2023-24,Qingqi Motorcycle,Sale,1
2023-12-01,2023-24,Qingqi Motorcycle,Prod,0
2023-12-01,2023-24,Qingqi Motorcycle,Sale,0
2024-01-01,2023-24,Qingqi Motorcycle,Prod,0
2024-01-01,2023-24,Qingqi Motorcycle,Sale,36
2024-02-01,2023-24,Qingqi Motorcycle,Prod,0
2024-02-01,2023-24,Qingqi Motorcycle,Sale,0
2024-03-01,2023-24,Qingqi Motorcycle,Prod,0
2024-03-01,2023-24,Qingqi Motorcycle,Sale,0
2024-04-01,2023-24,Qingqi Motorcycle,Prod,0
2024-04-01,2023-24,Qingqi Motorcycle,Sale,0
2024-05-01,2023-24,Qingqi Motorcycle,Prod,0
2024-05-01,2023-24,Qingqi Motorcycle,Sale,1
2024-06-01,2023-24,Qingqi Motorcycle,Prod,0
2024-06-01,2023-24,Qingqi Motorcycle,Sale,1
2024-07-01,2024-25,Qingqi Motorcycle,Prod,0
2024-07-01,2024-25,Qingqi Motorcycle,Sale,0
2024-08-01,2024-25,Qingqi Motorcycle,Prod,0
2024-08-01,2024-25,Qingqi Motorcycle,Sale,0
2024-09-01,2024-25,Qingqi Motorcycle,Prod,0
2024-09-01,2024-25,Qingqi Motorcycle,Sale,0
2024-10-01,2024-25,Qingqi Motorcycle,Prod,0
2024-10-01,2024-25,Qingqi Motorcycle,Sale,1
2024-11-01,2024-25,Qingqi Motorcycle,Prod,0
2024-11-01,2024-25,Qingqi Motorcycle,Sale,1
2024-12-01,2024-25,Qingqi Motorcycle,Prod,0
2024-12-01,2024-25,Qingqi Motorcycle,Sale,1
2025-01-01,2024-25,Qingqi Motorcycle,Prod,0
2025-01-01,2024-25,Qingqi Motorcycle,Sale,0
2025-02-01,2024-25,Qingqi Motorcycle,Prod,0
2025-02-01,2024-25,Qingqi Motorcycle,Sale,0
2025-03-01,2024-25,Qingqi Motorcycle,Prod,100
2025-03-01,2024-25,Qingqi Motorcycle,Sale,2
2025-04-01,2024-25,Qingqi Motorcycle,Prod,2
2025-04-01,2024-25,Qingqi Motorcycle,Sale,2
2025-05-01,2024-25,Qingqi Motorcycle,Prod,0
2025-05-01,2024-25,Qingqi Motorcycle,Sale,0
2025-06-01,2024-25,Qingqi Motorcycle,Prod,0
2025-06-01,2024-25,Qingqi Motorcycle,Sale,0
2007-07-01,2007-08,Qingqi Three-Wheeler,Prod,1434
2007-07-01,2007-08,Qingqi Three-Wheeler,Sale,653
2007-08-01,2007-08,Qingqi Three-Wheeler,Prod,717
2007-08-01,2007-08,Qingqi Three-Wheeler,Sale,1369
2007-09-01,2007-08,Qingqi Three-Wheeler,Prod,3063
2007-09-01,2007-08,Qingqi Three-Wheeler,Sale,3274
2007-10-01,2007-08,Qingqi Three-Wheeler,Prod,2884
2007-10-01,2007-08,Qingqi Three-Wheeler,Sale,3709
2007-11-01,2007-08,Qingqi Three-Wheeler,Prod,2911
2007-11-01,2007-08,Qingqi Three-Wheeler,Sale,1382
2007-12-01,2007-08,Qingqi Three-Wheeler,Prod,3430
2007-12-01,2007-08,Qingqi Three-Wheeler,Sale,3402
2008-01-01,2007-08,Qingqi Three-Wheeler,Prod,1730
2008-01-01,2007-08,Qingqi Three-Wheeler,Sale,1941
2008-02-01,2007-08,Qingqi Three-Wheeler,Prod,3135
2008-02-01,2007-08,Qingqi Three-Wheeler,Sale,3148
2008-03-01,2007-08,Qingqi Three-Wheeler,Prod,2234
2008-03-01,2007-08,Qingqi Three-Wheeler,Sale,2204
2008-04-01,2007-08,Qingqi Three-Wheeler,Prod,1850
2008-04-01,2007-08,Qingqi Three-Wheeler,Sale,1879
2008-05-01,2007-08,Qingqi Three-Wheeler,Prod,1500
2008-05-01,2007-08,Qingqi Three-Wheeler,Sale,1556
2008-06-01,2007-08,Qingqi Three-Wheeler,Prod,1058
2008-06-01,2007-08,Qingqi Three-Wheeler,Sale,1058
2008-07-01,2008-09,Qingqi Three-Wheeler,Prod,1506
2008-07-01,2008-09,Qingqi Three-Wheeler,Sale,1508
2008-08-01,2008-09,Qingqi Three-Wheeler,Prod,877
2008-08-01,2008-09,Qingqi Three-Wheeler,Sale,431
2008-09-01,2008-09,Qingqi Three-Wheeler,Prod,1053
2008-09-01,2008-09,Qingqi Three-Wheeler,Sale,1107
2008-10-01,2008-09,Qingqi Three-Wheeler,Prod,672
2008-10-01,2008-09,Qingqi Three-Wheeler,Sale,672
2008-11-01,2008-09,Qingqi Three-Wheeler,Prod,741
2008-11-01,2008-09,Qingqi Three-Wheeler,Sale,732
2008-12-01,2008-09,Qingqi Three-Wheeler,Prod,462
2008-12-01,2008-09,Qingqi Three-Wheeler,Sale,484
2009-01-01,2008-09,Qingqi Three-Wheeler,Prod,841
2009-01-01,2008-09,Qingqi Three-Wheeler,Sale,881
2009-02-01,2008-09,Qingqi Three-Wheeler,Prod,876
2009-02-01,2008-09,Qingqi Three-Wheeler,Sale,971
2009-03-01,2008-09,Qingqi Three-Wheeler,Prod,623
2009-03-01,2008-09,Qingqi Three-Wheeler,Sale,773
2009-04-01,2008-09,Qingqi Three-Wheeler,Prod,609
2009-04-01,2008-09,Qingqi Three-Wheeler,Sale,600
2009-05-01,2008-09,Qingqi Three-Wheeler,Prod,741
2009-05-01,2008-09,Qingqi Three-Wheeler,Sale,797
2009-06-01,2008-09,Qingqi Three-Wheeler,Prod,507
2009-06-01,2008-09,Qingqi Three-Wheeler,Sale,481
2009-07-01,2009-10,Qingqi Three-Wheeler,Prod,261
2009-07-01,2009-10,Qingqi Three-Wheeler,Sale,292
2009-08-01,2009-10,Qingqi Three-Wheeler,Prod,617
2009-08-01,2009-10,Qingqi Three-Wheeler,Sale,540
2009-09-01,2009-10,Qingqi Three-Wheeler,Prod,623
2009-09-01,2009-10,Qingqi Three-Wheeler,Sale,707
2009-10-01,2009-10,Qingqi Three-Wheeler,Prod,1235
2009-10-01,2009-10,Qingqi Three-Wheeler,Sale,1197
2009-11-01,2009-10,Qingqi Three-Wheeler,Prod,1258
2009-11-01,2009-10,Qingqi Three-Wheeler,Sale,1248
2009-12-01,2009-10,Qingqi Three-Wheeler,Prod,822
2009-12-01,2009-10,Qingqi Three-Wheeler,Sale,711
2010-01-01,2009-10,Qingqi Three-Wheeler,Prod,632
2010-01-01,2009-10,Qingqi Three-Wheeler,Sale,840
2010-02-01,2009-10,Qingqi Three-Wheeler,Prod,1393
2010-02-01,2009-10,Qingqi Three-Wheeler,Sale,1286
2010-03-01,2009-10,Qingqi Three-Wheeler,Prod,1636
2010-03-01,2009-10,Qingqi Three-Wheeler,Sale,1538
2010-04-01,2009-10,Qingqi Three-Wheeler,Prod,1933
2010-04-01,2009-10,Qingqi Three-Wheeler,Sale,1833
2010-05-01,2009-10,Qingqi Three-Wheeler,Prod,832
2010-05-01,2009-10,Qingqi Three-Wheeler,Sale,971
2010-06-01,2009-10,Qingqi Three-Wheeler,Prod,1925
2010-06-01,2009-10,Qingqi Three-Wheeler,Sale,1994
2010-07-01,2010-11,Qingqi Three-Wheeler,Prod,885
2010-07-01,2010-11,Qingqi Three-Wheeler,Sale,711
2010-08-01,2010-11,Qingqi Three-Wheeler,Prod,1224
2010-08-01,2010-11,Qingqi Three-Wheeler,Sale,1165
2010-09-01,2010-11,Qingqi Three-Wheeler,Prod,831
2010-09-01,2010-11,Qingqi Three-Wheeler,Sale,911
2010-10-01,2010-11,Qingqi Three-Wheeler,Prod,1071
2010-10-01,2010-11,Qingqi Three-Wheeler,Sale,1265
2010-11-01,2010-11,Qingqi Three-Wheeler,Prod,1240
2010-11-01,2010-11,Qingqi Three-Wheeler,Sale,1172
2010-12-01,2010-11,Qingqi Three-Wheeler,Prod,1980
2010-12-01,2010-11,Qingqi Three-Wheeler,Sale,1862
2011-01-01,2010-11,Qingqi Three-Wheeler,Prod,888
2011-01-01,2010-11,Qingqi Three-Wheeler,Sale,1123
2011-02-01,2010-11,Qingqi Three-Wheeler,Prod,1977
2011-02-01,2010-11,Qingqi Three-Wheeler,Sale,1847
2011-03-01,2010-11,Qingqi Three-Wheeler,Prod,2207
2011-03-01,2010-11,Qingqi Three-Wheeler,Sale,2147
2011-04-01,2010-11,Qingqi Three-Wheeler,Prod,1274
2011-04-01,2010-11,Qingqi Three-Wheeler,Sale,1501
2011-05-01,2010-11,Qingqi Three-Wheeler,Prod,2426
2011-05-01,2010-11,Qingqi Three-Wheeler,Sale,1978
2011-06-01,2010-11,Qingqi Three-Wheeler,Prod,2422
2011-06-01,2010-11,Qingqi Three-Wheeler,Sale,1835
2011-07-01,2011-12,Qingqi Three-Wheeler,Prod,1821
2011-07-01,2011-12,Qingqi Three-Wheeler,Sale,2027
2011-08-01,2011-12,Qingqi Three-Wheeler,Prod,1157
2011-08-01,2011-12,Qingqi Three-Wheeler,Sale,1586
2011-09-01,2011-12,Qingqi Three-Wheeler,Prod,1837
2011-09-01,2011-12,Qingqi Three-Wheeler,Sale,1580
2011-10-01,2011-12,Qingqi Three-Wheeler,Prod,1903
2011-10-01,2011-12,Qingqi Three-Wheeler,Sale,1506
2011-11-01,2011-12,Qingqi Three-Wheeler,Prod,1465
2011-11-01,2011-12,Qingqi Three-Wheeler,Sale,2051
2011-12-01,2011-12,Qingqi Three-Wheeler,Prod,2132
2011-12-01,2011-12,Qingqi Three-Wheeler,Sale,2101
2012-01-01,2011-12,Qingqi Three-Wheeler,Prod,2040
2012-01-01,2011-12,Qingqi Three-Wheeler,Sale,2120
2012-02-01,2011-12,Qingqi Three-Wheeler,Prod,1833
2012-02-01,2011-12,Qingqi Three-Wheeler,Sale,1975
2012-03-01,2011-12,Qingqi Three-Wheeler,Prod,2652
2012-03-01,2011-12,Qingqi Three-Wheeler,Sale,2374
2012-04-01,2011-12,Qingqi Three-Wheeler,Prod,1918
2012-04-01,2011-12,Qingqi Three-Wheeler,Sale,1613
2012-05-01,2011-12,Qingqi Three-Wheeler,Prod,1987
2012-05-01,2011-12,Qingqi Three-Wheeler,Sale,1927
2012-06-01,2011-12,Qingqi Three-Wheeler,Prod,1905
2012-06-01,2011-12,Qingqi Three-Wheeler,Sale,1964
2012-07-01,2012-13,Qingqi Three-Wheeler,Prod,1710
2012-07-01,2012-13,Qingqi Three-Wheeler,Sale,2012
2012-08-01,2012-13,Qingqi Three-Wheeler,Prod,1586
2012-08-01,2012-13,Qingqi Three-Wheeler,Sale,1663
2012-09-01,2012-13,Qingqi Three-Wheeler,Prod,2019
2012-09-01,2012-13,Qingqi Three-Wheeler,Sale,1920
2012-10-01,2012-13,Qingqi Three-Wheeler,Prod,1979
2012-10-01,2012-13,Qingqi Three-Wheeler,Sale,1752
2012-11-01,2012-13,Qingqi Three-Wheeler,Prod,1921
2012-11-01,2012-13,Qingqi Three-Wheeler,Sale,1632
2012-12-01,2012-13,Qingqi Three-Wheeler,Prod,1988
2012-12-01,2012-13,Qingqi Three-Wheeler,Sale,2720
2013-01-01,2012-13,Qingqi Three-Wheeler,Prod,2665
2013-01-01,2012-13,Qingqi Three-Wheeler,Sale,2566
2013-02-01,2012-13,Qingqi Three-Wheeler,Prod,2322
2013-02-01,2012-13,Qingqi Three-Wheeler,Sale,2226
2013-03-01,2012-13,Qingqi Three-Wheeler,Prod,2584
2013-03-01,2012-13,Qingqi Three-Wheeler,Sale,2539
2013-04-01,2012-13,Qingqi Three-Wheeler,Prod,2466
2013-04-01,2012-13,Qingqi Three-Wheeler,Sale,1851
2013-05-01,2012-13,Qingqi Three-Wheeler,Prod,1881
2013-05-01,2012-13,Qingqi Three-Wheeler,Sale,1846
2013-06-01,2012-13,Qingqi Three-Wheeler,Prod,1664
2013-06-01,2012-13,Qingqi Three-Wheeler,Sale,2059
2013-07-01,2013-14,Qingqi Three-Wheeler,Prod,1624
2013-07-01,2013-14,Qingqi Three-Wheeler,Sale,1927
2013-08-01,2013-14,Qingqi Three-Wheeler,Prod,1742
2013-08-01,2013-14,Qingqi Three-Wheeler,Sale,1773
2013-09-01,2013-14,Qingqi Three-Wheeler,Prod,2094
2013-09-01,2013-14,Qingqi Three-Wheeler,Sale,1985
2013-10-01,2013-14,Qingqi Three-Wheeler,Prod,1934
2013-10-01,2013-14,Qingqi Three-Wheeler,Sale,1714
2013-11-01,2013-14,Qingqi Three-Wheeler,Prod,1781
2013-11-01,2013-14,Qingqi Three-Wheeler,Sale,1830
2013-12-01,2013-14,Qingqi Three-Wheeler,Prod,1857
2013-12-01,2013-14,Qingqi Three-Wheeler,Sale,1933
2014-01-01,2013-14,Qingqi Three-Wheeler,Prod,1994
2014-01-01,2013-14,Qingqi Three-Wheeler,Sale,2165
2014-02-01,2013-14,Qingqi Three-Wheeler,Prod,2062
2014-02-01,2013-14,Qingqi Three-Wheeler,Sale,2016
2014-03-01,2013-14,Qingqi Three-Wheeler,Prod,2224
2014-03-01,2013-14,Qingqi Three-Wheeler,Sale,1873
2014-04-01,2013-14,Qingqi Three-Wheeler,Prod,1411
2014-04-01,2013-14,Qingqi Three-Wheeler,Sale,1467
2014-05-01,2013-14,Qingqi Three-Wheeler,Prod,1696
2014-05-01,2013-14,Qingqi Three-Wheeler,Sale,1717
2014-06-01,2013-14,Qingqi Three-Wheeler,Prod,1709
2014-06-01,2013-14,Qingqi Three-Wheeler,Sale,1642
2014-07-01,2014-15,Qingqi Three-Wheeler,Prod,1217
2014-07-01,2014-15,Qingqi Three-Wheeler,Sale,1714
2014-08-01,2014-15,Qingqi Three-Wheeler,Prod,1971
2014-08-01,2014-15,Qingqi Three-Wheeler,Sale,1984
2014-09-01,2014-15,Qingqi Three-Wheeler,Prod,2223
2014-09-01,2014-15,Qingqi Three-Wheeler,Sale,2142
2014-10-01,2014-15,Qingqi Three-Wheeler,Prod,2195
2014-10-01,2014-15,Qingqi Three-Wheeler,Sale,2336
2014-11-01,2014-15,Qingqi Three-Wheeler,Prod,2790
2014-11-01,2014-15,Qingqi Three-Wheeler,Sale,2781
2014-12-01,2014-15,Qingqi Three-Wheeler,Prod,2970
2014-12-01,2014-15,Qingqi Three-Wheeler,Sale,2791
2015-01-01,2014-15,Qingqi Three-Wheeler,Prod,2362
2015-01-01,2014-15,Qingqi Three-Wheeler,Sale,2716
2015-02-01,2014-15,Qingqi Three-Wheeler,Prod,2286
2015-02-01,2014-15,Qingqi Three-Wheeler,Sale,2371
2015-03-01,2014-15,Qingqi Three-Wheeler,Prod,3254
2015-03-01,2014-15,Qingqi Three-Wheeler,Sale,2842
2015-04-01,2014-15,Qingqi Three-Wheeler,Prod,2751
2015-04-01,2014-15,Qingqi Three-Wheeler,Sale,2543
2015-05-01,2014-15,Qingqi Three-Wheeler,Prod,2756
2015-05-01,2014-15,Qingqi Three-Wheeler,Sale,2517
2015-06-01,2014-15,Qingqi Three-Wheeler,Prod,2477
2015-06-01,2014-15,Qingqi Three-Wheeler,Sale,2493
2015-07-01,2015-16,Qingqi Three-Wheeler,Prod,2209
2015-07-01,2015-16,Qingqi Three-Wheeler,Sale,2396
2015-08-01,2015-16,Qingqi Three-Wheeler,Prod,2906
2015-08-01,2015-16,Qingqi Three-Wheeler,Sale,2477
2015-09-01,2015-16,Qingqi Three-Wheeler,Prod,2010
2015-09-01,2015-16,Qingqi Three-Wheeler,Sale,1848
2015-10-01,2015-16,Qingqi Three-Wheeler,Prod,2189
2015-10-01,2015-16,Qingqi Three-Wheeler,Sale,2198
2015-11-01,2015-16,Qingqi Three-Wheeler,Prod,2235
2015-11-01,2015-16,Qingqi Three-Wheeler,Sale,2385
2015-12-01,2015-16,Qingqi Three-Wheeler,Prod,2234
2015-12-01,2015-16,Qingqi Three-Wheeler,Sale,2035
2016-01-01,2015-16,Qingqi Three-Wheeler,Prod,2032
2016-01-01,2015-16,Qingqi Three-Wheeler,Sale,2367
2016-02-01,2015-16,Qingqi Three-Wheeler,Prod,2669
2016-02-01,2015-16,Qingqi Three-Wheeler,Sale,2923
2016-03-01,2015-16,Qingqi Three-Wheeler,Prod,2762
2016-03-01,2015-16,Qingqi Three-Wheeler,Sale,2377
